id,name,alt_names,region_id,region_name,created_at,updated_at
9f2fec2e-fbd5-11e8-9769-43a843a4208f,Mistassini,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2018-12-09T17:12:35.208Z,2020-11-22T06:02:39.462Z
f5646076-66e4-11f0-863b-97bf404327da,Mistigougèche,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2025-07-22T10:16:40.291Z,2025-07-22T10:16:40.291Z
f0f39fe4-f874-11eb-96a2-ef9a6221bad3,Mitchinamecus,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2021-08-08T18:17:50.729Z,2021-08-08T18:17:50.729Z
5e0d4fc8-66e7-11f0-8aa6-3b31682127bf,Mitis,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2025-07-22T10:33:54.976Z,2025-07-22T10:33:54.976Z
62da7bea-9b3f-11e9-a149-4fe1e55a1ccc,Moe,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-06-30T14:00:15.521Z,2020-11-22T06:02:39.462Z
564ce998-1565-11eb-ad9f-d3641f3d9d8d,Moisie,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-10-23T19:24:14.863Z,2020-11-22T06:02:39.462Z
aeac1b64-22ca-11eb-9fcc-17ced219d46c,Momorency,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-09T20:32:27.413Z,2020-11-22T06:02:39.462Z
23750f50-1cf0-11ef-8386-437d6ad46c21,Mont-Louis Ouest,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2024-05-28T12:45:18.410Z,2024-05-28T12:45:18.410Z
96646260-92f6-11e9-8ae0-e338afa830b7,Montmorency,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-06-20T00:58:59.423Z,2020-11-22T06:02:39.462Z
cefa3876-e928-11ec-af1b-c3385ce19662,Murphy creek,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2022-06-11T01:50:02.188Z,2022-06-11T01:50:02.188Z
cec60086-f897-11e8-a5e3-ab255cb31b51,Neilson,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2018-12-05T14:12:32.760Z,2020-11-22T06:02:39.462Z
b32f0254-dca4-11e9-8fed-f37d694b6e0e,Nepisiguit,NB,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-09-21T19:19:15.040Z,2020-11-22T06:02:39.462Z
abba8f82-2acf-11eb-af2c-ebcf51eaa49a,Nicolet,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-20T01:28:19.262Z,2020-11-22T06:02:39.462Z
efce9e9a-7721-11eb-a16f-eb479c19b87c,Nicolet Sud-Ouest,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2021-02-25T04:28:40.580Z,2021-03-14T07:06:24.472Z
a704d06a-dcab-11e9-853f-2ff9ec4d4e34,Nigadoo,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-09-21T20:09:01.110Z,2020-11-22T06:02:39.462Z
8eaf306a-a714-11ec-917d-17ae4734aaed,Noire,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2022-03-18T23:38:47.665Z,2022-03-18T23:38:47.665Z
b00d9516-9881-11e9-ace9-2b797ea946b6,Noire,Estrie,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-06-27T02:17:18.336Z,2020-11-22T06:02:39.462Z
cf70f6b8-612d-11e9-9c99-0fd9e816b1d7,Noire,Lanaudière,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-04-17T16:28:19.318Z,2020-11-22T06:02:39.462Z
354545e6-3b35-11ec-a95e-6386508b56d2,Nominingue,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2021-11-01T17:00:25.463Z,2021-11-01T17:00:25.463Z
02ded814-5d61-11ea-a4b4-d7e632ee5d63,North Pole,North Pole Stream; NB,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-03-03T15:09:42.956Z,2020-11-22T06:02:39.462Z
4322893c-2798-11eb-8e2a-63260b228228,Ontaritzi,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-15T23:14:07.967Z,2020-11-22T06:02:39.462Z
26de02aa-938e-11e9-ba83-03e60468ca47,Ottawa,rivières des Outaouais; Outaouais; Rocher Fendu,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-06-20T19:03:55.819Z,2020-11-22T06:02:39.462Z
0d07ac1a-225c-11eb-bc56-8f96e4a1850e,Ottawa ON,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-09T07:20:31.581Z,2020-11-22T06:02:39.462Z
2d53bef8-295c-11eb-85af-33e8fd3a9fef,Ottawa River,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-18T05:09:03.907Z,2020-11-22T06:02:39.462Z
5cb126e6-eb2b-11ea-a761-d7ad83aa2bce,Ouaitchouaniche,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-08-31T01:43:25.941Z,2020-11-22T06:02:39.462Z
d2fd4cd4-92f4-11e9-9ee3-7f5f742b0ba8,Ouareau,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-06-20T00:46:22.096Z,2020-11-22T06:02:39.462Z
d0331848-2ac5-11eb-b617-d338a448df7f,Ouelle,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-20T00:17:45.482Z,2020-11-22T06:02:39.462Z
4d0cf07a-92f4-11e9-8b75-efb358f4301f,Ouest,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-06-20T00:42:37.384Z,2020-11-22T06:02:39.462Z
e48b0648-eb5f-11ea-baa6-6fc426dab7de,Ouiatchouaniche,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-08-31T07:59:27.689Z,2020-11-22T06:02:39.462Z
f3b1378e-eb2b-11ea-9325-f32aff89edce,Ouiatchouaniche,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-08-31T01:47:39.275Z,2020-11-22T06:02:39.462Z
fdf1cd0a-1373-11ec-8e7f-77f061803db1,Outaouais,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2021-09-12T02:49:04.426Z,2021-09-12T02:49:04.426Z
5f3016f6-987b-11e9-92a4-778c03072c02,Outardes,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-06-27T01:32:05.685Z,2020-11-22T06:02:39.462Z
694f0174-827c-11ea-8598-632c6b01f5f4,Oxtoungue ,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-04-19T20:29:04.250Z,2020-11-22T06:02:39.462Z
b6695860-fd83-11ea-9a9d-975a1d9fef3d,Pelletier,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-09-23T10:01:13.105Z,2020-11-22T06:02:39.462Z
26061e60-16b9-11ed-9839-0f948ba80559,Penniseault,Penniseault Creek,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2022-08-08T01:26:38.081Z,2022-08-08T01:26:38.081Z
aeb3ebae-e578-11e9-b224-e32be36d7d91,Perdrix,Rivière des Perdrix,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-10-03T00:56:50.134Z,2020-11-22T06:02:39.462Z
60722b6c-e927-11ec-b9a1-53b3f1d1b530,Petite-fourche,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2022-06-11T01:39:47.266Z,2022-06-11T09:29:33.982Z
867c6c5a-6130-11e9-adc2-93b0250e7d4c,Petite Nation,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-04-17T16:47:45.410Z,2020-11-22T06:02:39.462Z
67ab84aa-3b8f-11ec-be6c-77fa50d35810,Petite Rouge,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2021-11-02T03:46:04.726Z,2021-11-02T03:46:04.726Z
73ed176c-303a-11eb-9b2f-5bde9500f98b,Petit Saguenay,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-26T22:55:17.602Z,2020-11-26T22:55:17.602Z
325c2cbe-fd83-11ea-aa5d-cfb124a41d6d,Pikauba,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-09-23T09:57:31.562Z,2020-11-22T06:02:39.462Z
f1fcbcfe-287c-11eb-9ca5-5bf4fd13f5f7,Port-au-Saumon,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-17T02:31:06.579Z,2020-11-22T06:02:39.462Z
fab1c7d6-ee81-11ed-aa2a-9f20122d05a1,Portneuf,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2023-05-09T15:55:54.226Z,2023-05-09T15:55:54.226Z
da475706-2ac8-11eb-a31f-07e5a7267305,Pozer,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-20T00:39:30.882Z,2020-11-22T06:02:39.462Z
61ffadba-137b-11ec-9663-937c6940bd6b,Quévillon,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2021-09-12T03:41:58.766Z,2021-09-12T03:41:58.766Z
1d7c251a-817d-11ea-9de5-4f45dfe86a42,Quyon,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-04-18T14:01:35.372Z,2020-11-22T06:02:39.462Z
52174d24-3b92-11ec-8f0a-fb4b0202806f,Richelieu,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2021-11-02T04:06:57.014Z,2021-11-02T04:06:57.014Z
8d9633e2-8d0a-11eb-882b-4776fbe5ffaa,Rigaud,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2021-03-25T01:36:42.943Z,2021-03-25T01:36:42.943Z
01763c8e-3b8a-11ec-84c8-eb8da35dfb95,Rigaud Est,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2021-11-02T03:07:25.767Z,2021-11-02T03:07:25.767Z
d2836184-cf76-11ef-96a1-67fd69e3bd8f,Riviere des milles iles,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2025-01-10T17:17:51.614Z,2025-01-10T17:17:51.614Z
7ac6a9fe-f7d9-11e8-b447-e7a0c8f2d1e5,Rouge,Rivière Rouge; Rouge River,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2018-12-04T15:30:07.456Z,2020-11-22T06:02:39.462Z
d4f9390a-6e07-11ea-868c-fffb88a54b4c,Ruiter,Ruiter Brook,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-03-24T19:44:10.510Z,2020-11-22T06:02:39.462Z
27b1cda6-1e26-11ef-a227-235a57dcffcf,Saint anne,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2024-05-30T01:44:29.517Z,2024-05-30T01:44:29.517Z
56fbdf42-27a4-11eb-89e1-cff12b250d7f,Saint Anne Ouest,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-16T00:40:35.235Z,2020-11-22T06:02:39.462Z
1a67d2f4-2dec-11eb-9723-47839858f345,Sainte-Anne,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-24T00:29:24.340Z,2020-11-24T00:29:24.340Z
c61ee088-6f97-11ea-a5bd-7ffd3f4ec071,Sainte-Anne-du-Nord,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-03-26T19:27:04.283Z,2020-11-22T06:02:39.462Z
c948bde8-abe6-11ea-9922-1baee26a7f39,Sainte-Anne Nord-Est,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-06-11T13:23:49.601Z,2020-11-22T06:02:39.462Z
c755cd6e-abe6-11ea-a429-937271f94b5b,Sainte-Anne Nord-Est,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-06-11T13:23:46.329Z,2020-11-22T06:02:39.462Z
68bc4b90-2de4-11eb-bc2c-9bc7e92a23ed,Saint-Maurice,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-23T23:34:19.781Z,2020-11-23T23:34:19.781Z
65e55ee2-2aca-11eb-8e81-e7d8e2d19ccb,Saint-Nicolas,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-20T00:50:34.617Z,2020-11-22T06:02:39.462Z
20c7c86c-2acb-11eb-92f8-3392d7555dee,Saint-Victor,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-20T00:55:48.155Z,2020-11-22T06:02:39.462Z
dee858f6-f8b0-11e8-a524-476c9fdf7afd,Sault à la Puce,sap,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2018-12-05T17:11:57.246Z,2020-11-22T06:02:39.462Z
14e3b020-279b-11eb-8ace-571dfe61ae3c,Sautauriski,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-15T23:34:18.875Z,2020-11-22T06:02:39.462Z
73b7623c-c046-11ec-a783-8bd78b38fd77,Schyan,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2022-04-20T01:08:56.301Z,2022-04-20T01:08:56.301Z
e2158640-2dea-11eb-8d6d-afe97f0edbd3,Shawinigan,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-24T00:20:40.352Z,2020-11-24T00:20:40.352Z
ad85415e-dc50-11ea-a774-c7c999ddb228,Shipshaw,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-08-12T04:02:45.486Z,2020-11-22T06:02:39.462Z
8cacd890-92f3-11e9-abad-1758b75013c9,Simon,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-06-20T00:37:14.631Z,2020-11-22T06:02:39.462Z
990a8b28-279e-11eb-906c-53aeddf99c44,St-Adolphe,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-15T23:59:29.080Z,2020-11-22T06:02:39.462Z
26322ed2-93e1-11e9-be38-1ba0e2ea6eaa,St-Charles,Valleyfield,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-06-21T04:58:02.922Z,2020-11-22T06:02:39.462Z
d14df75c-92f5-11e9-988d-47eb8aa7ff16,St-Charles,Quebec,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-06-20T00:53:28.766Z,2020-11-22T06:02:39.462Z
5af8f8ea-27a0-11eb-a958-af7f239c7691,Ste-Anne,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-16T00:12:03.939Z,2020-11-22T06:02:39.462Z
9b893b90-303d-11eb-b4b6-0378992fffe0,Ste-Marguerite,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-26T23:17:52.547Z,2020-11-26T23:17:52.547Z
6bfdc76e-3da3-11ec-9eba-6bdd3f29ad5d,St-Esprit,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2021-11-04T19:14:24.234Z,2021-11-04T19:14:24.234Z
d25cea12-4d8b-11ea-b5d8-2f0ff2807c64,St-Francois,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-02-12T11:35:51.325Z,2020-11-22T06:02:39.462Z
4ddf38f4-fd84-11ea-bb0a-f3d887bf6f4f,St-Jean,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-09-23T10:05:27.217Z,2020-11-22T06:02:39.462Z
b24cd22a-77e7-11e9-ba10-6bb23d052045,St-Laurent,Fleuve St-Laurent; St-Lawrence,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-05-16T14:34:22.399Z,2020-11-22T06:02:39.462Z
514ca79c-5fb0-11e9-ab6c-033eac10c779,Talayarde,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-04-15T18:57:29.434Z,2020-11-22T06:02:39.462Z
ba48381a-1fb6-11ec-842c-b7f8c462b684,Tantramar River,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2021-09-27T17:17:01.132Z,2021-09-27T17:17:01.132Z
f5675dac-c576-11ec-aa2c-8b455374e502,Tartigou,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2022-04-26T15:38:45.560Z,2022-04-26T15:38:45.560Z
d032a014-c576-11ec-832f-9721e062d2ca,Tartigou,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2022-04-26T15:37:43.114Z,2022-04-26T15:37:43.114Z
cd7edfbe-c3e5-11ec-95d7-9bf01b3738a7,Tartigou river,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2022-04-24T15:47:10.406Z,2022-05-01T16:37:06.326Z
44048f18-303e-11eb-a821-dba41a43b094,Tête Blanche,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-26T23:22:35.211Z,2020-11-26T23:22:35.211Z
5c3a0904-8de9-11ed-978b-eb164bcb1007,Tomasine,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2023-01-06T17:41:33.246Z,2023-01-06T17:41:33.246Z
678a965c-9379-11e9-a841-57e09a10202b,Tourilli,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-06-20T16:35:24.894Z,2020-11-22T06:02:39.462Z
c3adf962-a442-11ea-b327-fbb83fb3a86d,Trois Pistoles,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-06-01T20:02:04.593Z,2020-11-22T06:02:39.462Z
3e85e9a2-f7e1-11e8-85c5-c37941f7bf26,Valin,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2018-12-04T16:25:42.343Z,2020-11-22T06:02:39.462Z
8a2f15c4-2ded-11eb-baa0-9f44a158d38a,Vermillon,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-11-24T00:39:41.372Z,2020-11-24T00:39:41.372Z
7ed03ee4-cfeb-11e9-b8a3-7fcad2028627,Wacouno,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-09-05T14:43:16.333Z,2020-11-22T06:02:39.462Z
4c6a7e32-f68b-11ec-bbd1-937eaf91ba66,Waka,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2022-06-28T02:37:48.455Z,2022-06-28T02:37:48.455Z
6cb4905c-401d-11ed-beac-6bd468804d97,Watopeka,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2022-09-29T17:37:44.006Z,2022-09-29T17:37:44.006Z
a055a0be-8fec-11eb-b5bc-9fc557f34ecd,Willow,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2021-03-28T17:40:02.992Z,2021-03-28T17:40:02.992Z
319c866c-137a-11ec-bb0f-6b2d9fa9749f,Winneway,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2021-09-12T03:33:28.090Z,2021-09-12T03:33:28.090Z
937c482a-984f-11e9-b903-d3608c8e65d4,Yamaska,Haute Yamaska,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2019-06-26T20:18:35.571Z,2020-11-22T06:02:39.462Z
f1c6ace8-6e07-11ea-95ee-539a8d9bbf60,Yamaska ,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-03-24T19:44:58.834Z,2020-11-22T06:02:39.462Z
c148f41c-a71d-11ec-b690-978448450de5,Yamaska Sud Est,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2022-03-19T00:44:37.972Z,2022-03-19T00:44:37.972Z
195a3740-1478-11eb-a65d-776c32939079,York,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-10-22T15:06:01.884Z,2020-11-22T06:02:39.462Z
e383f0c0-1472-11eb-b419-5ff8641a3bbf,York,,dde6c374-f50a-11e8-bdc6-3f946fba00da,"Canada, Québec",2020-10-22T14:28:44.078Z,2020-11-22T06:02:39.462Z
